species,id,q,m,pre_ms,a,label,type,n,y
2,H0015,0.92,2,300.0,0.2222222222222222,congruent_true,1,19,19.0
2,H0015,0.92,2,300.0,0.2222222222222222,congruent_false,0,2,0.0
2,H0015,0.92,2,300.0,0.2222222222222222,incongruent,-1,21,21.0
2,H0015,0.92,3,300.0,0.2222222222222222,congruent_true,1,18,18.0
2,H0015,0.92,3,300.0,0.2222222222222222,congruent_false,0,2,0.0
2,H0015,0.92,3,300.0,0.2222222222222222,incongruent,-1,20,20.0
2,H0015,0.92,4,300.0,0.2222222222222222,congruent_true,1,19,15.0
2,H0015,0.92,4,300.0,0.2222222222222222,congruent_false,0,1,0.0
2,H0015,0.92,4,300.0,0.2222222222222222,incongruent,-1,20,18.0
2,H0016,0.7,2,300.0,0.2222222222222222,congruent_true,1,15,15.0
2,H0016,0.7,2,300.0,0.2222222222222222,congruent_false,0,6,5.0
2,H0016,0.7,2,300.0,0.2222222222222222,incongruent,-1,21,19.0
2,H0016,0.7,3,300.0,0.2222222222222222,congruent_true,1,14,7.0
2,H0016,0.7,3,300.0,0.2222222222222222,congruent_false,0,6,3.0
2,H0016,0.7,3,300.0,0.2222222222222222,incongruent,-1,20,16.0
2,H0016,0.7,4,300.0,0.2222222222222222,congruent_true,1,14,5.0
2,H0016,0.7,4,300.0,0.2222222222222222,congruent_false,0,6,3.0
2,H0016,0.7,4,300.0,0.2222222222222222,incongruent,-1,20,13.0
2,H0017,0.7,2,300.0,0.2222222222222222,congruent_true,1,15,15.0
2,H0017,0.7,2,300.0,0.2222222222222222,congruent_false,0,6,6.0
2,H0017,0.7,2,300.0,0.2222222222222222,incongruent,-1,21,19.0
2,H0017,0.7,3,300.0,0.2222222222222222,congruent_true,1,14,13.0
2,H0017,0.7,3,300.0,0.2222222222222222,congruent_false,0,6,5.0
2,H0017,0.7,3,300.0,0.2222222222222222,incongruent,-1,20,13.0
2,H0017,0.7,4,300.0,0.2222222222222222,congruent_true,1,14,12.0
2,H0017,0.7,4,300.0,0.2222222222222222,congruent_false,0,6,5.0
2,H0017,0.7,4,300.0,0.2222222222222222,incongruent,-1,20,16.0
2,H0018,0.92,2,700.0,0.5185185185185185,congruent_true,1,19,18.0
2,H0018,0.92,2,700.0,0.5185185185185185,congruent_false,0,2,1.0
2,H0018,0.92,2,700.0,0.5185185185185185,incongruent,-1,21,21.0
2,H0018,0.92,3,700.0,0.5185185185185185,congruent_true,1,19,16.0
2,H0018,0.92,3,700.0,0.5185185185185185,congruent_false,0,1,0.0
2,H0018,0.92,3,700.0,0.5185185185185185,incongruent,-1,20,16.0
2,H0018,0.92,4,700.0,0.5185185185185185,congruent_true,1,18,18.0
2,H0018,0.92,4,700.0,0.5185185185185185,congruent_false,0,2,1.0
2,H0018,0.92,4,700.0,0.5185185185185185,incongruent,-1,20,20.0
2,H0019,0.7,2,1100.0,0.8148148148148148,congruent_true,1,15,15.0
2,H0019,0.7,2,1100.0,0.8148148148148148,congruent_false,0,6,4.0
2,H0019,0.7,2,1100.0,0.8148148148148148,incongruent,-1,21,21.0
2,H0019,0.7,3,1100.0,0.8148148148148148,congruent_true,1,14,14.0
2,H0019,0.7,3,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,H0019,0.7,3,1100.0,0.8148148148148148,incongruent,-1,20,20.0
2,H0019,0.7,4,1100.0,0.8148148148148148,congruent_true,1,14,14.0
2,H0019,0.7,4,1100.0,0.8148148148148148,congruent_false,0,6,2.0
2,H0019,0.7,4,1100.0,0.8148148148148148,incongruent,-1,20,18.0
2,H0020,0.7,2,300.0,0.2222222222222222,congruent_true,1,15,13.0
2,H0020,0.7,2,300.0,0.2222222222222222,congruent_false,0,6,4.0
2,H0020,0.7,2,300.0,0.2222222222222222,incongruent,-1,21,15.0
2,H0020,0.7,3,300.0,0.2222222222222222,congruent_true,1,14,13.0
2,H0020,0.7,3,300.0,0.2222222222222222,congruent_false,0,6,6.0
2,H0020,0.7,3,300.0,0.2222222222222222,incongruent,-1,20,16.0
2,H0020,0.7,4,300.0,0.2222222222222222,congruent_true,1,14,12.0
2,H0020,0.7,4,300.0,0.2222222222222222,congruent_false,0,6,6.0
2,H0020,0.7,4,300.0,0.2222222222222222,incongruent,-1,20,10.0
2,H0021,0.92,2,300.0,0.2222222222222222,congruent_true,1,19,17.0
2,H0021,0.92,2,300.0,0.2222222222222222,congruent_false,0,2,0.0
2,H0021,0.92,2,300.0,0.2222222222222222,incongruent,-1,21,20.0
2,H0021,0.92,3,300.0,0.2222222222222222,congruent_true,1,18,18.0
2,H0021,0.92,3,300.0,0.2222222222222222,congruent_false,0,2,0.0
2,H0021,0.92,3,300.0,0.2222222222222222,incongruent,-1,20,18.0
2,H0021,0.92,4,300.0,0.2222222222222222,congruent_true,1,19,13.0
2,H0021,0.92,4,300.0,0.2222222222222222,congruent_false,0,1,1.0
2,H0021,0.92,4,300.0,0.2222222222222222,incongruent,-1,20,14.0
2,H0022,0.7,2,300.0,0.2222222222222222,congruent_true,1,15,15.0
2,H0022,0.7,2,300.0,0.2222222222222222,congruent_false,0,6,5.0
2,H0022,0.7,2,300.0,0.2222222222222222,incongruent,-1,21,19.0
2,H0022,0.7,3,300.0,0.2222222222222222,congruent_true,1,14,14.0
2,H0022,0.7,3,300.0,0.2222222222222222,congruent_false,0,6,5.0
2,H0022,0.7,3,300.0,0.2222222222222222,incongruent,-1,20,19.0
2,H0022,0.7,4,300.0,0.2222222222222222,congruent_true,1,14,11.0
2,H0022,0.7,4,300.0,0.2222222222222222,congruent_false,0,6,6.0
2,H0022,0.7,4,300.0,0.2222222222222222,incongruent,-1,20,20.0
2,H0023,0.92,2,300.0,0.2222222222222222,congruent_true,1,19,19.0
2,H0023,0.92,2,300.0,0.2222222222222222,congruent_false,0,2,2.0
2,H0023,0.92,2,300.0,0.2222222222222222,incongruent,-1,21,21.0
2,H0023,0.92,3,300.0,0.2222222222222222,congruent_true,1,19,19.0
2,H0023,0.92,3,300.0,0.2222222222222222,congruent_false,0,1,1.0
2,H0023,0.92,3,300.0,0.2222222222222222,incongruent,-1,20,19.0
2,H0023,0.92,4,300.0,0.2222222222222222,congruent_true,1,18,18.0
2,H0023,0.92,4,300.0,0.2222222222222222,congruent_false,0,2,2.0
2,H0023,0.92,4,300.0,0.2222222222222222,incongruent,-1,20,20.0
2,H0024,0.92,2,700.0,0.5185185185185185,congruent_true,1,20,20.0
2,H0024,0.92,2,700.0,0.5185185185185185,congruent_false,0,1,0.0
2,H0024,0.92,2,700.0,0.5185185185185185,incongruent,-1,21,21.0
2,H0024,0.92,3,700.0,0.5185185185185185,congruent_true,1,18,16.0
2,H0024,0.92,3,700.0,0.5185185185185185,congruent_false,0,2,2.0
2,H0024,0.92,3,700.0,0.5185185185185185,incongruent,-1,20,19.0
2,H0024,0.92,4,700.0,0.5185185185185185,congruent_true,1,18,18.0
2,H0024,0.92,4,700.0,0.5185185185185185,congruent_false,0,2,2.0
2,H0024,0.92,4,700.0,0.5185185185185185,incongruent,-1,20,20.0
2,H0025,0.7,2,1100.0,0.8148148148148148,congruent_true,1,15,15.0
2,H0025,0.7,2,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,H0025,0.7,2,1100.0,0.8148148148148148,incongruent,-1,21,19.0
2,H0025,0.7,3,1100.0,0.8148148148148148,congruent_true,1,14,14.0
2,H0025,0.7,3,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,H0025,0.7,3,1100.0,0.8148148148148148,incongruent,-1,20,19.0
2,H0025,0.7,4,1100.0,0.8148148148148148,congruent_true,1,14,14.0
2,H0025,0.7,4,1100.0,0.8148148148148148,congruent_false,0,6,5.0
2,H0025,0.7,4,1100.0,0.8148148148148148,incongruent,-1,20,20.0
2,H0026,0.7,2,300.0,0.2222222222222222,congruent_true,1,15,14.0
2,H0026,0.7,2,300.0,0.2222222222222222,congruent_false,0,6,0.0
2,H0026,0.7,2,300.0,0.2222222222222222,incongruent,-1,21,21.0
2,H0026,0.7,3,300.0,0.2222222222222222,congruent_true,1,14,12.0
2,H0026,0.7,3,300.0,0.2222222222222222,congruent_false,0,6,0.0
2,H0026,0.7,3,300.0,0.2222222222222222,incongruent,-1,20,15.0
2,H0026,0.7,4,300.0,0.2222222222222222,congruent_true,1,14,10.0
2,H0026,0.7,4,300.0,0.2222222222222222,congruent_false,0,6,1.0
2,H0026,0.7,4,300.0,0.2222222222222222,incongruent,-1,20,15.0
2,H0027,0.92,2,1100.0,0.8148148148148148,congruent_true,1,20,19.0
2,H0027,0.92,2,1100.0,0.8148148148148148,congruent_false,0,1,0.0
2,H0027,0.92,2,1100.0,0.8148148148148148,incongruent,-1,21,20.0
2,H0027,0.92,3,1100.0,0.8148148148148148,congruent_true,1,18,18.0
2,H0027,0.92,3,1100.0,0.8148148148148148,congruent_false,0,2,2.0
2,H0027,0.92,3,1100.0,0.8148148148148148,incongruent,-1,20,17.0
2,H0027,0.92,4,1100.0,0.8148148148148148,congruent_true,1,18,17.0
2,H0027,0.92,4,1100.0,0.8148148148148148,congruent_false,0,2,2.0
2,H0027,0.92,4,1100.0,0.8148148148148148,incongruent,-1,20,18.0
2,H0028,0.7,2,1100.0,0.8148148148148148,congruent_true,1,15,13.0
2,H0028,0.7,2,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,H0028,0.7,2,1100.0,0.8148148148148148,incongruent,-1,21,20.0
2,H0028,0.7,3,1100.0,0.8148148148148148,congruent_true,1,14,14.0
2,H0028,0.7,3,1100.0,0.8148148148148148,congruent_false,0,6,5.0
2,H0028,0.7,3,1100.0,0.8148148148148148,incongruent,-1,20,20.0
2,H0028,0.7,4,1100.0,0.8148148148148148,congruent_true,1,14,13.0
2,H0028,0.7,4,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,H0028,0.7,4,1100.0,0.8148148148148148,incongruent,-1,20,19.0
2,H0029,0.7,2,300.0,0.2222222222222222,congruent_true,1,15,14.0
2,H0029,0.7,2,300.0,0.2222222222222222,congruent_false,0,6,6.0
2,H0029,0.7,2,300.0,0.2222222222222222,incongruent,-1,21,21.0
2,H0029,0.7,3,300.0,0.2222222222222222,congruent_true,1,14,13.0
2,H0029,0.7,3,300.0,0.2222222222222222,congruent_false,0,6,6.0
2,H0029,0.7,3,300.0,0.2222222222222222,incongruent,-1,20,19.0
2,H0029,0.7,4,300.0,0.2222222222222222,congruent_true,1,14,11.0
2,H0029,0.7,4,300.0,0.2222222222222222,congruent_false,0,6,3.0
2,H0029,0.7,4,300.0,0.2222222222222222,incongruent,-1,20,20.0
2,H0030,0.7,2,1100.0,0.8148148148148148,congruent_true,1,15,14.0
2,H0030,0.7,2,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,H0030,0.7,2,1100.0,0.8148148148148148,incongruent,-1,21,21.0
2,H0030,0.7,3,1100.0,0.8148148148148148,congruent_true,1,14,14.0
2,H0030,0.7,3,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,H0030,0.7,3,1100.0,0.8148148148148148,incongruent,-1,20,19.0
2,H0030,0.7,4,1100.0,0.8148148148148148,congruent_true,1,7,6.0
2,H0030,0.7,4,1100.0,0.8148148148148148,congruent_false,0,3,3.0
2,H0030,0.7,4,1100.0,0.8148148148148148,incongruent,-1,9,8.0
2,H0031,0.7,2,1100.0,0.8148148148148148,congruent_true,1,15,13.0
2,H0031,0.7,2,1100.0,0.8148148148148148,congruent_false,0,6,4.0
2,H0031,0.7,2,1100.0,0.8148148148148148,incongruent,-1,21,19.0
2,H0031,0.7,3,1100.0,0.8148148148148148,congruent_true,1,14,12.0
2,H0031,0.7,3,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,H0031,0.7,3,1100.0,0.8148148148148148,incongruent,-1,20,16.0
2,H0031,0.7,4,1100.0,0.8148148148148148,congruent_true,1,14,12.0
2,H0031,0.7,4,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,H0031,0.7,4,1100.0,0.8148148148148148,incongruent,-1,20,12.0
2,H0032,0.92,2,700.0,0.5185185185185185,congruent_true,1,19,19.0
2,H0032,0.92,2,700.0,0.5185185185185185,congruent_false,0,2,0.0
2,H0032,0.92,2,700.0,0.5185185185185185,incongruent,-1,21,20.0
2,H0032,0.92,3,700.0,0.5185185185185185,congruent_true,1,18,15.0
2,H0032,0.92,3,700.0,0.5185185185185185,congruent_false,0,2,1.0
2,H0032,0.92,3,700.0,0.5185185185185185,incongruent,-1,20,16.0
2,H0032,0.92,4,700.0,0.5185185185185185,congruent_true,1,19,17.0
2,H0032,0.92,4,700.0,0.5185185185185185,congruent_false,0,1,0.0
2,H0032,0.92,4,700.0,0.5185185185185185,incongruent,-1,20,19.0
2,H0033,0.7,2,300.0,0.2222222222222222,congruent_true,1,15,14.0
2,H0033,0.7,2,300.0,0.2222222222222222,congruent_false,0,6,4.0
2,H0033,0.7,2,300.0,0.2222222222222222,incongruent,-1,21,21.0
2,H0033,0.7,3,300.0,0.2222222222222222,congruent_true,1,14,13.0
2,H0033,0.7,3,300.0,0.2222222222222222,congruent_false,0,6,6.0
2,H0033,0.7,3,300.0,0.2222222222222222,incongruent,-1,20,18.0
2,H0033,0.7,4,300.0,0.2222222222222222,congruent_true,1,14,12.0
2,H0033,0.7,4,300.0,0.2222222222222222,congruent_false,0,6,4.0
2,H0033,0.7,4,300.0,0.2222222222222222,incongruent,-1,20,18.0
2,H0034,0.7,2,700.0,0.5185185185185185,congruent_true,1,15,14.0
2,H0034,0.7,2,700.0,0.5185185185185185,congruent_false,0,6,5.0
2,H0034,0.7,2,700.0,0.5185185185185185,incongruent,-1,21,21.0
2,H0034,0.7,3,700.0,0.5185185185185185,congruent_true,1,14,14.0
2,H0034,0.7,3,700.0,0.5185185185185185,congruent_false,0,6,6.0
2,H0034,0.7,3,700.0,0.5185185185185185,incongruent,-1,20,20.0
2,H0034,0.7,4,700.0,0.5185185185185185,congruent_true,1,14,14.0
2,H0034,0.7,4,700.0,0.5185185185185185,congruent_false,0,6,3.0
2,H0034,0.7,4,700.0,0.5185185185185185,incongruent,-1,20,15.0
2,H0036,0.92,2,300.0,0.2222222222222222,congruent_true,1,19,19.0
2,H0036,0.92,2,300.0,0.2222222222222222,congruent_false,0,2,2.0
2,H0036,0.92,2,300.0,0.2222222222222222,incongruent,-1,21,20.0
2,H0036,0.92,3,300.0,0.2222222222222222,congruent_true,1,19,19.0
2,H0036,0.92,3,300.0,0.2222222222222222,congruent_false,0,1,1.0
2,H0036,0.92,3,300.0,0.2222222222222222,incongruent,-1,20,20.0
2,H0036,0.92,4,300.0,0.2222222222222222,congruent_true,1,18,17.0
2,H0036,0.92,4,300.0,0.2222222222222222,congruent_false,0,2,2.0
2,H0036,0.92,4,300.0,0.2222222222222222,incongruent,-1,20,19.0
2,H0037,0.7,2,700.0,0.5185185185185185,congruent_true,1,15,15.0
2,H0037,0.7,2,700.0,0.5185185185185185,congruent_false,0,6,6.0
2,H0037,0.7,2,700.0,0.5185185185185185,incongruent,-1,21,21.0
2,H0037,0.7,3,700.0,0.5185185185185185,congruent_true,1,14,14.0
2,H0037,0.7,3,700.0,0.5185185185185185,congruent_false,0,6,6.0
2,H0037,0.7,3,700.0,0.5185185185185185,incongruent,-1,20,20.0
2,H0037,0.7,4,700.0,0.5185185185185185,congruent_true,1,14,13.0
2,H0037,0.7,4,700.0,0.5185185185185185,congruent_false,0,6,5.0
2,H0037,0.7,4,700.0,0.5185185185185185,incongruent,-1,20,20.0
2,H0038,0.92,2,1100.0,0.8148148148148148,congruent_true,1,19,18.0
2,H0038,0.92,2,1100.0,0.8148148148148148,congruent_false,0,2,2.0
2,H0038,0.92,2,1100.0,0.8148148148148148,incongruent,-1,21,21.0
2,H0038,0.92,3,1100.0,0.8148148148148148,congruent_true,1,19,18.0
2,H0038,0.92,3,1100.0,0.8148148148148148,congruent_false,0,1,1.0
2,H0038,0.92,3,1100.0,0.8148148148148148,incongruent,-1,20,20.0
2,H0038,0.92,4,1100.0,0.8148148148148148,congruent_true,1,18,16.0
2,H0038,0.92,4,1100.0,0.8148148148148148,congruent_false,0,2,0.0
2,H0038,0.92,4,1100.0,0.8148148148148148,incongruent,-1,20,17.0
2,H0039,0.92,2,700.0,0.5185185185185185,congruent_true,1,20,18.0
2,H0039,0.92,2,700.0,0.5185185185185185,congruent_false,0,1,0.0
2,H0039,0.92,2,700.0,0.5185185185185185,incongruent,-1,21,20.0
2,H0039,0.92,3,700.0,0.5185185185185185,congruent_true,1,18,18.0
2,H0039,0.92,3,700.0,0.5185185185185185,congruent_false,0,2,2.0
2,H0039,0.92,3,700.0,0.5185185185185185,incongruent,-1,20,20.0
2,H0039,0.92,4,700.0,0.5185185185185185,congruent_true,1,18,17.0
2,H0039,0.92,4,700.0,0.5185185185185185,congruent_false,0,2,2.0
2,H0039,0.92,4,700.0,0.5185185185185185,incongruent,-1,20,20.0
2,H0040,0.7,2,300.0,0.2222222222222222,congruent_true,1,15,15.0
2,H0040,0.7,2,300.0,0.2222222222222222,congruent_false,0,6,6.0
2,H0040,0.7,2,300.0,0.2222222222222222,incongruent,-1,21,18.0
2,H0040,0.7,3,300.0,0.2222222222222222,congruent_true,1,14,13.0
2,H0040,0.7,3,300.0,0.2222222222222222,congruent_false,0,6,5.0
2,H0040,0.7,3,300.0,0.2222222222222222,incongruent,-1,20,18.0
2,H0040,0.7,4,300.0,0.2222222222222222,congruent_true,1,14,14.0
2,H0040,0.7,4,300.0,0.2222222222222222,congruent_false,0,6,3.0
2,H0040,0.7,4,300.0,0.2222222222222222,incongruent,-1,20,14.0
2,H0041,0.7,2,1100.0,0.8148148148148148,congruent_true,1,15,14.0
2,H0041,0.7,2,1100.0,0.8148148148148148,congruent_false,0,6,4.0
2,H0041,0.7,2,1100.0,0.8148148148148148,incongruent,-1,21,21.0
2,H0041,0.7,3,1100.0,0.8148148148148148,congruent_true,1,14,12.0
2,H0041,0.7,3,1100.0,0.8148148148148148,congruent_false,0,6,4.0
2,H0041,0.7,3,1100.0,0.8148148148148148,incongruent,-1,20,20.0
2,H0041,0.7,4,1100.0,0.8148148148148148,congruent_true,1,14,10.0
2,H0041,0.7,4,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,H0041,0.7,4,1100.0,0.8148148148148148,incongruent,-1,20,14.0
2,H0042,0.92,2,1100.0,0.8148148148148148,congruent_true,1,19,17.0
2,H0042,0.92,2,1100.0,0.8148148148148148,congruent_false,0,2,0.0
2,H0042,0.92,2,1100.0,0.8148148148148148,incongruent,-1,21,20.0
2,H0042,0.92,3,1100.0,0.8148148148148148,congruent_true,1,18,18.0
2,H0042,0.92,3,1100.0,0.8148148148148148,congruent_false,0,2,0.0
2,H0042,0.92,3,1100.0,0.8148148148148148,incongruent,-1,20,19.0
2,H0042,0.92,4,1100.0,0.8148148148148148,congruent_true,1,19,19.0
2,H0042,0.92,4,1100.0,0.8148148148148148,congruent_false,0,1,1.0
2,H0042,0.92,4,1100.0,0.8148148148148148,incongruent,-1,20,14.0
2,H0043,0.7,2,300.0,0.2222222222222222,congruent_true,1,15,12.0
2,H0043,0.7,2,300.0,0.2222222222222222,congruent_false,0,6,6.0
2,H0043,0.7,2,300.0,0.2222222222222222,incongruent,-1,21,21.0
2,H0043,0.7,3,300.0,0.2222222222222222,congruent_true,1,14,14.0
2,H0043,0.7,3,300.0,0.2222222222222222,congruent_false,0,6,6.0
