species,id,q,m,pre_ms,a,label,type,n,y
2,3wyiFURL8MR2hvfVGn7ePeGOvYI3,0.7,4,700.0,0.5185185185185185,congruent_false,0,6,4.0
2,3wyiFURL8MR2hvfVGn7ePeGOvYI3,0.7,4,700.0,0.5185185185185185,incongruent,-1,20,7.0
2,3wyiFURL8MR2hvfVGn7ePeGOvYI3,0.7,4,1100.0,0.8148148148148148,congruent_true,1,14,13.0
2,3wyiFURL8MR2hvfVGn7ePeGOvYI3,0.7,4,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,3wyiFURL8MR2hvfVGn7ePeGOvYI3,0.7,4,1100.0,0.8148148148148148,incongruent,-1,20,12.0
2,4AtTcbBFLPQgMZm7nFVMsLPajY13,0.92,4,300.0,0.2222222222222222,congruent_true,1,18,18.0
2,4AtTcbBFLPQgMZm7nFVMsLPajY13,0.92,4,300.0,0.2222222222222222,congruent_false,0,2,2.0
2,4AtTcbBFLPQgMZm7nFVMsLPajY13,0.92,4,300.0,0.2222222222222222,incongruent,-1,20,20.0
2,4AtTcbBFLPQgMZm7nFVMsLPajY13,0.92,4,700.0,0.5185185185185185,congruent_true,1,18,18.0
2,4AtTcbBFLPQgMZm7nFVMsLPajY13,0.92,4,700.0,0.5185185185185185,congruent_false,0,2,0.0
2,4AtTcbBFLPQgMZm7nFVMsLPajY13,0.92,4,700.0,0.5185185185185185,incongruent,-1,20,20.0
2,4AtTcbBFLPQgMZm7nFVMsLPajY13,0.92,4,1100.0,0.8148148148148148,congruent_true,1,19,19.0
2,4AtTcbBFLPQgMZm7nFVMsLPajY13,0.92,4,1100.0,0.8148148148148148,congruent_false,0,1,0.0
2,4AtTcbBFLPQgMZm7nFVMsLPajY13,0.92,4,1100.0,0.8148148148148148,incongruent,-1,20,19.0
2,4FW1a4i7aPYetf0cJ8DFsYp68rK2,0.7,2,1100.0,0.8148148148148148,congruent_true,1,15,14.0
2,4FW1a4i7aPYetf0cJ8DFsYp68rK2,0.7,2,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,4FW1a4i7aPYetf0cJ8DFsYp68rK2,0.7,2,1100.0,0.8148148148148148,incongruent,-1,21,21.0
2,4FW1a4i7aPYetf0cJ8DFsYp68rK2,0.7,3,1100.0,0.8148148148148148,congruent_true,1,14,13.0
2,4FW1a4i7aPYetf0cJ8DFsYp68rK2,0.7,3,1100.0,0.8148148148148148,congruent_false,0,6,6.0
2,4FW1a4i7aPYetf0cJ8DFsYp68rK2,0.7,3,1100.0,0.8148148148148148,incongruent,-1,20,20.0
2,4FW1a4i7aPYetf0cJ8DFsYp68rK2,0.7,4,1100.0,0.8148148148148148,congruent_true,1,14,14.0
2,4FW1a4i7aPYetf0cJ8DFsYp68rK2,0.7,4,1100.0,0.8148148148148148,congruent_false,0,6,4.0
2,4FW1a4i7aPYetf0cJ8DFsYp68rK2,0.7,4,1100.0,0.8148148148148148,incongruent,-1,20,17.0
2,4NEcj468gagjWvoImWRR7IA4tUi2,0.92,3,300.0,0.2222222222222222,congruent_true,1,18,15.0
2,4NEcj468gagjWvoImWRR7IA4tUi2,0.92,3,300.0,0.2222222222222222,congruent_false,0,2,0.0
2,4NEcj468gagjWvoImWRR7IA4tUi2,0.92,3,300.0,0.2222222222222222,incongruent,-1,20,13.0
2,4NEcj468gagjWvoImWRR7IA4tUi2,0.92,3,700.0,0.5185185185185185,congruent_true,1,19,15.0
2,4NEcj468gagjWvoImWRR7IA4tUi2,0.92,3,700.0,0.5185185185185185,congruent_false,0,1,0.0
2,4NEcj468gagjWvoImWRR7IA4tUi2,0.92,3,700.0,0.5185185185185185,incongruent,-1,20,18.0
2,4NEcj468gagjWvoImWRR7IA4tUi2,0.92,3,1100.0,0.8148148148148148,congruent_true,1,18,16.0
2,4NEcj468gagjWvoImWRR7IA4tUi2,0.92,3,1100.0,0.8148148148148148,congruent_false,0,2,0.0
2,4NEcj468gagjWvoImWRR7IA4tUi2,0.92,3,1100.0,0.8148148148148148,incongruent,-1,20,14.0
2,4Y2JS7kq9Tb5fObnugJzTJK66Yf2,0.92,4,300.0,0.2222222222222222,congruent_true,1,18,18.0
2,4Y2JS7kq9Tb5fObnugJzTJK66Yf2,0.92,4,300.0,0.2222222222222222,congruent_false,0,2,2.0
2,4Y2JS7kq9Tb5fObnugJzTJK66Yf2,0.92,4,300.0,0.2222222222222222,incongruent,-1,20,19.0
2,4Y2JS7kq9Tb5fObnugJzTJK66Yf2,0.92,4,700.0,0.5185185185185185,congruent_true,1,19,13.0
2,4Y2JS7kq9Tb5fObnugJzTJK66Yf2,0.92,4,700.0,0.5185185185185185,congruent_false,0,1,1.0
